Jan 14,AliVafaei( داشعلی),@coscorima1,اقا از #فراخوان_۲۹_۳۰_دی هم‌بگو,@alikarimi_ak8
Jan 14,مری بانو_فرهنگ(فالو=بک),@sakkoye_entezar,امضا می کنیم تمام اسنادی رو که نشونه وطن فروشی توست,@alikarimi_ak8
Jan 14,ناطور دشت,@DshtNatwr,"چندین بار زدم،میگه ایمیل اشتباهه،در صورتی که با این ایمیل دارم کار می کنم
#مهسا_امینی 
#توماج_صالحی 
#IRGCterorrists",@alikarimi_ak8
Jan 14,MarAz,@woman_life_fre,به نظر میاد یه مشکلی هست. پتیشن قابل دسترسی نیست,@alikarimi_ak8
Jan 14,MarAz,@woman_life_fre,به نظر میاد یه مشکلی هست. پتیشن قابل دسترسی نیست,@alikarimi_ak8
Jan 14,shidi,@MirageInMySoul,نمیزاره امضا کنم,@alikarimi_ak8
Jan 14,فرفری غزل ساز,@Dnyaferfery,"سپاه تروریست جمهوری اسلامی
#IRGCterrorists",@alikarimi_ak8
Jan 14,دوست دختر داداش کایکو,@NaghmeAzadi1,"زنده باد اتحادمون 
#revolution2022
#MahsaAmini 
#IRGCterrorists",@alikarimi_ak8
Jan 14,Sohrab Roeen,@SohrabRoeen,علی آقا از حمام منصوری به خامنه ای بگو و بپرس که اونجا چکار میکرده,@alikarimi_ak8
Jan 14,babak bardiya,@babakbardiya,"علی آقا لینک پتیشن رو چک کن کار نمیکنه.
#مهسا_امینی 
#IRGCterrorists",@alikarimi_ak8
Jan 14,Behzad,@Lajbaz2233,در هر کشور دو ماه میمونی بعدش اخراجت میکنن از کدوم وطن حرف میزنی,@alikarimi_ak8
Jan 14,Parvin Heidari,@25jeeves,"This is not working; I have been trying few day:(
#مهسا_امینی",@alikarimi_ak8
Jan 14,crypto dog,@cryptoo_dog,"سایت مشکل داره
ایمیل درست میزنی میگه اشتباهه
کد کپچا یا ناخواناست یا اصلا نمیاد وارد کنی",@alikarimi_ak8
Jan 14,رُونیا,@Runiya65,"شهروند کدوم کشور شدی، آنجا وطنت شد دیگه
البته اینکه هیچ جا دیگه قبولت نمیکنه هم تو چرت و پرت گفتنت بی‌تاثیر نیست",@alikarimi_ak8
Jan 11,Sam. Mad,@SemiraMiss_MD,علي آقاي گل، سلطان، هشتگت غلطه بايد دو تا rr داشته باشه. #مهسا_اميني #IRGCterrorist,@alikarimi_ak8
Jan 11,Arshia Sajedi,@ArshiaSajedi,لطفا هشتگ رو درست بنویسد. اونی که استفاده کردید سایبری هست. خیلی از هشتگهای سایبری درست کردن . خیلی دقت کنید. این درسته -> #IRGCterrorists,@alikarimi_ak8
Jan 11,ATMA,@ATMATUZA,"برای همین میگیم اینجا سمت درست تاریخه . 
#جاویدشاه #شاهزاده_رضا_پهلوی #مهسا_امینی 
 #IRGCterrorists",@alikarimi_ak8
Jan 11,Behrouz Alibakhshi,@BehrouzAlibakh1,علی جون هشتک شما غلطه از نظر املایی و تعداد را پراکنده میکنه,@alikarimi_ak8
Jan 12,Arashk,@Arashk62098179,اخه حفظ فسويلها هزينه بيشتري داره,@alikarimi_ak8
Jan 11,Jazireye Sorkh,@JazireyeSorkh,"یادمون می مونه کی حواسش‌به ما بود…

#مهسا_امینی",@alikarimi_ak8
Jan 11,Ali,@Ali_tk2,"مرگ بر آخوند جماعت 

#IRGCterorrists 
#مهسا_امینی",@alikarimi_ak8
Jan 11,مهسا,@mahsa88Amini,"هرچی پول و درآمد هست ریخته میشه تو حلق آخوندای به درد نخور
ماهم هر روز فقیر تر میشیم
تا آخوند کفن نشود،این وطن وطن نشود
#IRGCterrorists
#محمد_قبادلو",@alikarimi_ak8
Jan 11,ســـــمانـــه,@_samiw_ap,با هشتگ #IRGCterrorists خواهان تصویب تروریستی بودن سپاه در پارلمان اروپا در ۱۶ ژانویه هستیم,@alikarimi_ak8
Jan 11,Ali,@Ali_tk2,"مرگ بر آخوند جماعت 

#IRGCterorrists 
#مهسا_امینی",@alikarimi_ak8
Jan 11,مهسا,@mahsa88Amini,"هرچی پول و درآمد هست ریخته میشه تو حلق آخوندای به درد نخور
ماهم هر روز فقیر تر میشیم
تا آخوند کفن نشود،این وطن وطن نشود
#IRGCterrorists
#محمد_قبادلو",@alikarimi_ak8
Jan 11,ســـــمانـــه,@_samiw_ap,با هشتگ #IRGCterrorists خواهان تصویب تروریستی بودن سپاه در پارلمان اروپا در ۱۶ ژانویه هستیم,@alikarimi_ak8
Jan 11,hassantorabi,@hassantorabi23,تو از کی سواد خوندن نوشتن پیدا کردی که سر از بودجه درآوردی؟؟؟,@alikarimi_ak8
Jan 11,نام تو رمز شد,@Talkhakam,پس فکر کردید آخوندای مفت خور برای چی پریروز لباس رزم پوشیدن در اعتراض به کاریکاتورهای شارلی ابدو ریختن توی حرم مشهد؟ چون میخواستن لقمه شون برای ۱۴۰۲ چرب تر بشه ولی کور خواب دیدن مفت خوری کافیه دیگه چون اون بودجه بهشون نمیرسه ,@alikarimi_ak8
Jan 11,سمیه حقوقی,@SHoghoghi,چرا از رو نمیری انقدر فراخوان دادید برف وبارون اومد،دیگه بحران بی آبی برا محیط زیست حل شد.شما وامثال شما هم نیستید که طبیعت نابود کنید پس نیاز به بودجه نداره،افتاد,@alikarimi_ak8
Jan 11,Farshad,@Farshad_Anvary,"عین واقعیت
#IRGCterrorists",@alikarimi_ak8
Jan 12,nola,@nola24117166,توبااین ریخت وقیافه کریه ازصدتاجونوربدتری اوققق,@DwrFamyl
Jan 12,عموممد,@amoomamad24,خب تو حوزه علمیه حیوانات بیشتری زندگی میکنن,@alikarimi_ak8
Jan 12,behooli,@behnazahmadi74,تو جاکش مفتخور گوه میخوری تو اروپایی،برگرد ایران اگه خیلی ناراحتی نکبت،شیعه حیوون,@sayedsangi
Jan 12,Mehrzad,@Mehrzad78,تو کجات سوخته؟!!!,@hamed21224200
Jan 12,Mehrzad,@Mehrzad78,بقیه‌ش رو بگه که امثال شما باید دنبال سولاخ بگردین,@hannaneh_khanom
Jan 12,iranijanam,@iranijanam,"و بازهم وقت بودجه‌خوانی بی‌سوادها شروع شد.
و فقط مقایسه بودجه حوزه‌های علمیه و مراکز فرهنگی با محیط زیست و ..

قدیمی شده دیگه علی آغا!
از خودت چی داری؟! 

راستی .. خوب املا و انشات قوی شده ها!!
ویرگول و نیم‌فاصله و نقطه و .. 
اِی کلک .. نکنه معلم خصوصی گرفتی؟! ",@alikarimi_ak8
Jan 12,Mehrzad,@Mehrzad78,تو کجات سوخته؟!!!,@hamed21224200
Jan 12,Mehrzad,@Mehrzad78,بقیه‌ش رو بگه که امثال شما باید دنبال سولاخ بگردین,@hannaneh_khanom
Jan 12,iranijanam,@iranijanam,"و بازهم وقت بودجه‌خوانی بی‌سوادها شروع شد.
و فقط مقایسه بودجه حوزه‌های علمیه و مراکز فرهنگی با محیط زیست و ..

قدیمی شده دیگه علی آغا!
از خودت چی داری؟! 

راستی .. خوب املا و انشات قوی شده ها!!
ویرگول و نیم‌فاصله و نقطه و .. 
اِی کلک .. نکنه معلم خصوصی گرفتی؟! ",@alikarimi_ak8
Jan 11,1 مول زهرا,@Zahra1hizaji,مگه اونجام آخوند داره ؟,@alikarimi_ak8
Jan 11,zorro,@Cristof76283699,تورو چه به این حرفا آخه حرف دهنت گذاشتن شاید حتی تایپشم دادی یکی برات گذاشته,@alikarimi_ak8
Jan 11,Trent,@daonlyvincent,"به قول روح الله زم پول به حوزه میدن آخوند تولید بکنه، آخوند تولید کنه که چی بشه؟
آخوندای حرومزاده!
#مهسا_امینی 
#IRGCterrorists",@alikarimi_ak8
Jan 11,بچه‌میمون,@bachemeymoon,پول هایی که میتونست برای تامین اجتماعی و بیمه مردم خرج بشه,@alikarimi_ak8
Jan 11,Mahyya,@harrbill23,عزیز هشتگ اشتباهه,@alikarimi_ak8
Jan 11,استاد بزرگ,@maHDi_SarBaz12,مگه آمریکا هم آخوند داره ؟,@alikarimi_ak8
Jan 11,مهستی Bi میم,@mbmim1030,پسر ببین کی فکرشو میکرد برا ریدن تو مملکت ده هزار و ۱۹۳ میلیارد پول لازم باشه ؟؟,@alikarimi_ak8
Jan 11,محمد نصوحی,@Mohamad_Nosoohi,"علی اقا برای شما زشته اینطوری اظهار نظر بکنین
شما رهبر برانداز ها هستین 
چرا نمیاید ایران بودجه هارو رسیدگی کنین",@alikarimi_ak8
Jan 11,Kuttlas,@DelNegarann,"با هشتگ #IRGCterrorists خواهان تصویب تروریستی بودن سپاه در پارلمان اروپا در ۱۶ ژانویه هستیم.
#IRGCterrorists",@alikarimi_ak8
Jan 11,Pirpakajaki,@morningoffreedo,"@alikarimi_ak8
 از فراخوان ۲۹ ۳۰ دی حمایت کن لطفا. مهم زیاد. آزادی نزدیک است...
#مهسا_امینی 
#IRGCterrorists",@alikarimi_ak8
Jan 11,Maniyaaa®™,@Maniyaaaaaaaaa,در نهایت این آخوندا کفن میشن و این وطن هم بالاخره وطن میشه,@alikarimi_ak8
Jan 11,زندانیِ786,@ftm_555,"کفن‌شون میکنیییییم :)

#IRGCterrorists 
#مهسا_امینی",@alikarimi_ak8
Jan 11,imsomeone,@imsomeoneoldd,"صدای #حسن_فیروزی باشیم

#IRGCterrorists",@alikarimi_ak8
Jan 11,mehdi,@mehdi925723012,"سلام آقای کریمی شرمنده هشتک فکر کنم اشتباه زدین. مگه هشتک درست این نیست 
#IRGCterrorists
تو اینستا خودتون اینو گفتین",@alikarimi_ak8
Jan 11,سیّد جعفر ارمنی,@resisittyranny1,تا آخوند گوشت چرخ کرده نشود، وطن وطن نشود.,@alikarimi_ak8
Jan 11,العبد,@fatemhghorbany,اینایی که دنبالت میکنن انقدر عقل ندارن که ازت سند بخوان واسه حرفات؟,@alikarimi_ak8
Jan 11,Mina,@Mina02066504,"بخشی ازمحیط زیست(حیات وحش)  ایران  از امثال تو وفرخ نژاد وبرزو واحسان کرمی پاک شده مخارج اومده پایین !
توبرای اربابت دم تکون بده فضولی به مسائل ایران نکن",@alikarimi_ak8
Jan 11,mehdi,@mehdi925723012,"سلام آقای کریمی شرمنده هشتک فکر کنم اشتباه زدین. مگه هشتک درست این نیست 
#IRGCterrorists
تو اینستا خودتون اینو گفتین",@alikarimi_ak8
Jan 11,سیّد جعفر ارمنی,@resisittyranny1,تا آخوند گوشت چرخ کرده نشود، وطن وطن نشود.,@alikarimi_ak8
Jan 11,العبد,@fatemhghorbany,اینایی که دنبالت میکنن انقدر عقل ندارن که ازت سند بخوان واسه حرفات؟,@alikarimi_ak8
Jan 11,Mina,@Mina02066504,"بخشی ازمحیط زیست(حیات وحش)  ایران  از امثال تو وفرخ نژاد وبرزو واحسان کرمی پاک شده مخارج اومده پایین !
توبرای اربابت دم تکون بده فضولی به مسائل ایران نکن",@alikarimi_ak8
Jan 11,m‍َary,@Tigeress1401,دیگه نمیذاریم #IRGCterorrists,@alikarimi_ak8
Jan 11,B for Brian,@Persian_Swan,"اقتصاد ورشکسته یعنی این. 

الان ماشین و سکه طلا  وارد بورس میشه چند روز بعد نون و تخمه مرغ و گوشت هم  میره تو بورس. 

کم مونده صیغه کردن فاطی کماندوها هم بزارن تو بورس

این جمهوری اسلامی گاد فادر شیطانه.
#IRGCterrorists 
#IranRevolution 
#مهسا_امینی",@alikarimi_ak8
Jan 11,معمار کج,@KhodaMostajer,خب دقیقا همینه دیگه برای محیط زیست کم گذاشتن که تو وحشی شدی دیگه,@alikarimi_ak8
Jan 11,نَزدیکِ صُبح,@nazdikesobh,"محیط زیست برای حفاظت از جانوارانه
حوزه هم برای حفاظت از انسانها تا تبدیل به جانورانی مثل تو نشن! علتش اینه.",@alikarimi_ak8
Jan 7,Saman Arbabi,@SamanArbabi,مرگ بر خامنه ای,@alikarimi_ak8
Jan 7,Ely,@playground345ii,خب ماهم مادرشونو میگاییم فردا,@alikarimi_ak8
Jan 7,ali,@zonkd,#مهساامینی,@alikarimi_ak8
Jan 7,Bahar V,@Bahavacan,اقا شعار بسه! خسته نشدين؟ كارى كنيد! از موقعيت خودتان براى عمل استفاده كنيد!!,@alikarimi_ak8
Jan 8,سیزیفΣίσυφος,@agha_bakeri,محشور نمیشی مگر اینکه خون تمام این جوون ها روی دستته ، وَیلٌ لِکُلِّ أَفاکِ أَثیم,@alikarimi_ak8
Jan 8,PlayGround (زمین بازی),@playground_2020,تو هم فقط حرف بزن داش علی کریمی باشه؟ یه وقت راه کار اساسی نشون مردم ندی ها. بابا لامصب تفنگ برسون به مردم. ج.ا. اینجوری تکون نمیخوره که. باید همه اشون رو تبکه تیکه کنیم همین,@alikarimi_ak8
Jan 8,Seyed Ali Yousefi Namin,@NaminSeyed,"“Let not any one pacify his conscience by the delusion that he can do no harm if he takes no part, and forms no opinion. Bad men need nothing more to compass their ends, than that good men should look on and do nothing” John Stuart Mill",@alikarimi_ak8
Jan 7,Ali,@Alinoori__17,اونایی که هنوز میان از دیکتاتور قاتل و ظالم دفاع میکنن فازشون چیه ؟,@alikarimi_ak8
Jan 7,آرمــا⅛,@Armaiss,"مفت که نمی‌میرن
قبلش برای تو تن لش به دلار فاکتور شدن",@alikarimi_ak8
Jan 7,Ali,@Alinoori__17,[empty],@alikarimi_ak8
Jan 7,M_SADRA,@Msadea76,"وقتیکه یه عوضی میاد توی اینترناشنال 
پا روی خون بچه های ایران میزاره و از خون عزیزان خودش با پول گذشت میکنه بهتر از این نمیشه علی آقا 
تهش فلاکته",@alikarimi_ak8
Jan 7,Tani_Mo,@Tani_Molove,١٨ دی,@alikarimi_ak8
Jan 7,پیرمردپرحاشیه,@piremarde1357,[empty],@alikarimi_ak8
Jan 7,Cyrus The Great,@agha_rashti,"مردم اصلا زندگی نمیکنن اقا علی
#مهسا_امینی",@alikarimi_ak8
Jan 7,AmirStrange𖡦,@amiireem,"وقتی علی آقا از فراخوان فردا حمایت کرده یعنی چی؟
یعنی دیگه توییت زدن بسه بلندشو بیا کف خیابون
#مهسا_امینی",@alikarimi_ak8
Jan 7,sara,@khode3ara,مفت ترین چیزی که تو ایران پیدا میشه جون ادمیزاده,@alikarimi_ak8
Jan 7,Sara.blue.sky,@Sarabluesky3Sky,"ولی مردم ترسشون کم کم داره میریزه 
و این وحشت بزرگ برای رژیم هست",@alikarimi_ak8
Jan 7,Z2019,@Venus2022E,مردم گرون هم زندگی نمیکنند. مردم مرده اند. وقتی بیدار می شوند که یکی از نزدیکانشان را از گلو و حلقوم آویزان کنند. و آنگاه تنها بودن ترین آدم خاکی اند چون همه در دل اندوه و بر لب حسرت و آه دارند و کسی خشمش را در خیابان برای دادخواهی و ترساندن این حکومت کثیف منفجر نمیکند,@alikarimi_ak8
Jan 7,Vahid,@mv_dmo,بیسواد,@alikarimi_ak8
Jan 7,{𝗕𝗧𝗦}𝐯𝐚𝐦𝐩𝐢𝐫𝐞 𝐜𝐮𝐭𝐞,@jinmin_army_,"یک شاعر آفریقایی می‌گوید :
هنگامی که سفیدپوستان به سرزمین ما آمدند، ما مزرعه و معدن داشتیم و آنان کتاب مقدس را در دست داشتند.
آنان به ما آموختند که چشمانمان را ببندیم و دعا کنیم! وقتی چشم گشودیم، کتاب مقدس در دستان ما بود اما آنان مالک مزرعه و معدن ما بودند!
#مهسا_امینی",@alikarimi_ak8
Jan 7,کامران,@kamran_sajadi,"با براندازان پادوی خارجی: 

مردم برای آزادی مبارزه میکنند 
ولی جنازه شون گرون فروخته میشه",@alikarimi_ak8
Jan 7,زهره جهانگیری,@JhangyryZhrh,18 دی,@alikarimi_ak8
Jan 7,Fazia,@FaziaHosseini,تو سیل خونی ک راه انداختن خودشون غرق خواهند شد خون در برابر خون بیاین تو رو خدا فردا بیاین بیرونننن,@alikarimi_ak8
Jan 7,poker,@_Pokerr_,چرا کاری نمیکنین چرا دست به عمل نمیشین اقای علی کریمی چقد کار داره ائتلاف تشکیل دادن دیگه بسه,@alikarimi_ak8
Jan 7,Sadra ,@sadra_bh,و سلبریتی ها نون در خون مردم میزنند و آن ور آب فاکتور میکنند,@alikarimi_ak8
Jan 7,Mohamad,@M_Moradi20,,@alikarimi_ak8
Jan 7,_nun.lum_,@nun_lum,"مادراشون بچه هاشونو به سختی بزرگ میکنن و شما به راحتی شهیدشون میکنید...
#لعنت_الله_علی_القوم_الظالمین",@alikarimi_ak8
Jan 7,Mostafa,@mostafa_maboody,حالا میخوای چکار کنی کریمی؟,@alikarimi_ak8
Jan 7,sepiii,@Nobody10910498,"ازتون خاهش میکنم، لطفا، کمک کنید آلان رو پیدا کنیم
چرا مردم نمیفهمن باید میلیونی جلوی در زندان ها رفت، چرا؟ چی شده که ما همش زمان رو از دست میدیم
#R2Pforlran",@alikarimi_ak8
Jan 7,کباب ترکی,@r52797172,[empty],@alikarimi_ak8
Jan 7,[empty],@__sheller,اره داریم کشته می‌شیم و اعداممون می‌کنن که تو فقط بیای اینجا بنویسی گرون زندگی می‌کنیم و مفت می‌میریم، کاش یه تکونی بدین به خودتون تا جایگاهتون پیش مردم عوض نشده,@alikarimi_ak8
Jan 7,Erfun آزادی,@erfunn,"ای مردم غمگین شده ...
ببینیم ... انرژی و خشم بگیریم!

این کوبه‌های خشم را بر سر ضحاکیان بکوبیم.
 
بیزارم از دین شما، نفرین به آئین شما
از پینه‌ی پیشانی و دلهای سنگین شما
ای شهر بی‌آئین شده، ای مردم غمگین شده
ای عالمی بی‌دین شده از عهد  ننگین شما

۱۸ دی روز خشم و دادخواهیست.",@alikarimi_ak8
[empty],[empty],[empty],[empty],[empty]
[empty],[empty],[empty],[empty],[empty]
Jan 7,Mostafa,@mostafa_maboody,حالا میخوای چکار کنی کریمی؟,@alikarimi_ak8
Jan 7,sepiii,@Nobody10910498,"ازتون خاهش میکنم، لطفا، کمک کنید آلان رو پیدا کنیم
چرا مردم نمیفهمن باید میلیونی جلوی در زندان ها رفت، چرا؟ چی شده که ما همش زمان رو از دست میدیم
#R2Pforlran",@alikarimi_ak8
Jan 7,کباب ترکی,@r52797172,[empty],@alikarimi_ak8
Jan 7,[empty],@__sheller,اره داریم کشته می‌شیم و اعداممون می‌کنن که تو فقط بیای اینجا بنویسی گرون زندگی می‌کنیم و مفت می‌میریم، کاش یه تکونی بدین به خودتون تا جایگاهتون پیش مردم عوض نشده,@alikarimi_ak8
Jan 7,Erfun آزادی,@erfunn,"ای مردم غمگین شده ...
ببینیم ... انرژی و خشم بگیریم!

این کوبه‌های خشم را بر سر ضحاکیان بکوبیم.
 
بیزارم از دین شما، نفرین به آئین شما
از پینه‌ی پیشانی و دلهای سنگین شما
ای شهر بی‌آئین شده، ای مردم غمگین شده
ای عالمی بی‌دین شده از عهد  ننگین شما

۱۸ دی روز خشم و دادخواهیست.",@alikarimi_ak8
Jan 5,FreedomIsInMyBl88!),@Nikni23d,"یه زمانی میگفتیم ج ا تا اتاق خوابمون هم میاد و کنترلمون میکنه. الان تو آشپزخونه مون هم هست. 
#مهسا_امینی 
#زن_زندگی_آزادی",@alikarimi_ak8
Jan 5,ATMA,@ATMATUZA,"سبزی پلو با ماهی 
باقالی پلو با گردن 
عدس پلو با ماستش 
کتلت
املت 
همبرگر خانگی 
در حوضه شبکه هم اینترنت تری جی 
اضافه کنید اگر چیزی جا مانده 
تا این لحظه اینا ممنوعه تو لیست غذایی نظام اسلامی 
#مهسا_امینی",@alikarimi_ak8
Jan 5,OMTIZ,@omtiz,کافیه‌ برای همه غذاهای ایرانی یک داستانی درست کنیم.کل نظام از گشنگی‌تلف میشه.,@alikarimi_ak8
Jan 5,Amin,@aminof90,,@alikarimi_ak8
Jan 6,"Aware Yet Optimistic, Hate Wall Maker between US",@meh_esla,"فقط پول حروم ارباب‌های د۱۱عش می‌تونه این‌قدر پست و د۱۱عشی‌صفتت کنه!
خیلی بدبخت و حقیری کریمی بی‌ همه چیز!",@alikarimi_ak8
Jan 7,Bahar Bahari,@Bahar__Bahari,https://chng.it/cxJKkPbszv لطفا امضا کنید,@alikarimi_ak8
Jan 5,RED NATION,@rednation_6,"قهرمانان مردم 

#مهسا_امینی
#MahsaAmini
#اعتصابات_سراسری",@alikarimi_ak8
Jan 5,Jazireye Sorkh,@JazireyeSorkh,"پرسپولیس و  ایران، دو نام جدایی‌ناپذیرند.
پرسپولیس، قلب ایران بوده، هست و خواهد بود.

#مهسا_امینی",@alikarimi_ak8
Jan 5,RED NATION,@rednation_6,"قهرمانان مردم 

#مهسا_امینی
#MahsaAmini
#اعتصابات_سراسری",@alikarimi_ak8
Jan 5,Jazireye Sorkh,@JazireyeSorkh,"پرسپولیس و  ایران، دو نام جدایی‌ناپذیرند.
پرسپولیس، قلب ایران بوده، هست و خواهد بود.

#مهسا_امینی",@alikarimi_ak8
Jan 5,Ali,@Ali_tk2,از فردا نگهتون میدارن میگن هااااااا کنید که یه وقت غذای زد نظام نخورده باشید ,@alikarimi_ak8
Jan 5,RED NATION,@rednation_6,"قهرمانان مردم 

#مهسا_امینی
#MahsaAmini
#اعتصابات_سراسری",@alikarimi_ak8
Jan 5,Jazireye Sorkh,@JazireyeSorkh,"پرسپولیس و  ایران، دو نام جدایی‌ناپذیرند.
پرسپولیس، قلب ایران بوده، هست و خواهد بود.

#مهسا_امینی",@alikarimi_ak8
Jan 5,Ali,@Ali_tk2,از فردا نگهتون میدارن میگن هااااااا کنید که یه وقت غذای زد نظام نخورده باشید ,@alikarimi_ak8
Jan 5,م‍‍ِرصٰاد,@rafidi_313_,"حیف که گه غذا نیست، وگرنه می‌گفتیم علی کریمی برای نظام خطرناک نیس!
البته برا شما هست.",@alikarimi_ak8
Jan 5,Mehdi Karma ,@IMehdiKarma,با همین فرمون پیش بریم اینا از سو تغذیه میمیرن، همه غذاها ممنوعه میشن:)),@alikarimi_ak8
Jan 5,زندانیِ786,@ftm_555,"تنها غذای مناسب و باقی‌مانده در منو برای عرزشی‌ها:
بااحترام گووووه

#مهسا_امینی 
#اعتصابات_سراسری",@alikarimi_ak8
Jan 5,Shani 007,@ShaniB86723150,[empty],@alikarimi_ak8
Jan 5,Trent,@daonlyvincent,"اختدار رو میبینی علی آقا
قدرت اول نظامی کهکشان راه شیری رو میبینی؟",@alikarimi_ak8
Jan 5,titishoon,@titishoon_,"جمهوری اسهالی و اقتداررر پوشالی که با کتلت بخطر میفتهههه!
#مهسا_امینی
#گنده_گوز_منطقه",@alikarimi_ak8
Jan 5,HOOMAN هومن,@HOUOMAN,"خوردن کتلت در اسلام حرام است مخصوصا با خیارشور و سس تپلی
#مهسا_امینی",@alikarimi_ak8
Jan 5,Mohammadreza,@Mohamma19995671,#مهسا_امینی,@alikarimi_ak8
Jan 5,م‍‍ِرصٰاد,@rafidi_313_,"حیف که گه غذا نیست، وگرنه می‌گفتیم علی کریمی برای نظام خطرناک نیس!
البته برا شما هست.",@alikarimi_ak8
Jan 5,Mehdi Karma ,@IMehdiKarma,با همین فرمون پیش بریم اینا از سو تغذیه میمیرن، همه غذاها ممنوعه میشن:)),@alikarimi_ak8
Jan 5,زندانیِ786,@ftm_555,"تنها غذای مناسب و باقی‌مانده در منو برای عرزشی‌ها:
بااحترام گووووه

#مهسا_امینی 
#اعتصابات_سراسری",@alikarimi_ak8
Jan 5,Shani 007,@ShaniB86723150,[empty],@alikarimi_ak8
Jan 5,Trent,@daonlyvincent,"اختدار رو میبینی علی آقا
قدرت اول نظامی کهکشان راه شیری رو میبینی؟",@alikarimi_ak8
Jan 5,titishoon,@titishoon_,"جمهوری اسهالی و اقتداررر پوشالی که با کتلت بخطر میفتهههه!
#مهسا_امینی
#گنده_گوز_منطقه",@alikarimi_ak8
Jan 5,HOOMAN هومن,@HOUOMAN,"خوردن کتلت در اسلام حرام است مخصوصا با خیارشور و سس تپلی
#مهسا_امینی",@alikarimi_ak8
Jan 5,Mohammadreza,@Mohamma19995671,#مهسا_امینی,@alikarimi_ak8
Jan 3,Hossein,@AkkasNabashi,"توی حکومت دینی فقط دو دسته آدم پیشرفت میکنن، دسته‌ی اول آدمای متوهم و احمق، دسته‌ی دوم آدمای ریاکار و فریبکار.

#مهسا_امینی",@alikarimi_ak8
Jan 3,اوبه لاثبروک,@UbbeLothbrok3,اون ۶ درصد کسخلی که زدن «آره» دلیل خودشونو بگن‌,@alikarimi_ak8
Jan 3,کمانگیر,@Kamangir_133,۳ درصدشون اسهال‌طلبن، بقیه‌شون هم کور و کر,@UbbeLothbrok3
Jan 3,☼ 𓄂 Yasi𓆃 𓃬,@motheroffoolad,اقای کریمی بعدش اون اسامی لیست بله دیدم بی زحمت پخش کنید ما دکمه ی فاک بزنیم بهشون  #مرگ_بر_سه_فاسد_ملا_چپی_مجاهد,@alikarimi_ak8
Jan 3,به ایران بیندیشیم BeIranBiandishim,@BIranBiandishim,با شرف این شیر زن #ایران زمین هست مسئولین فاسد و ضد ایرانی جمهوری اسلامی باید بروند پیش این شیر زن شاید کمی از انسانیت بفهمند,@alikarimi_ak8
Jan 3,Fariba,@Fariba60867811,اگه آدم حسابی و باشرف بودن تو نظام اخوندی نبودن !,@alikarimi_ak8
Jan 4,mahsa,@mahsairani44,"آن هفت درصد که گفتن بله دیده اند 
لطفا نام ببرند آن با شرفها  چه کسانی هستند؟
#مهسا_امینی",@alikarimi_ak8
Jan 4,ATMA,@ATMATUZA,"معمولا ج.ا منتخبین خودش رو از یک فیلتر به نام  رد میکنه و هر کسی بیشتر درصد آلودگی داشت طبق اون سِمت براش تعیین میشه
#مهسا_امینی",@alikarimi_ak8
Jan 4,"AlanB, PhD",@BosxAl,[empty],@alikarimi_ak8
Jan 3,Hossein,@AkkasNabashi,"توی حکومت دینی فقط دو دسته آدم پیشرفت میکنن، دسته‌ی اول آدمای متوهم و احمق، دسته‌ی دوم آدمای ریاکار و فریبکار.

#مهسا_امینی",@alikarimi_ak8
Jan 3,اوبه لاثبروک,@UbbeLothbrok3,اون ۶ درصد کسخلی که زدن «آره» دلیل خودشونو بگن‌,@alikarimi_ak8
Jan 3,کمانگیر,@Kamangir_133,۳ درصدشون اسهال‌طلبن، بقیه‌شون هم کور و کر,@UbbeLothbrok3
Jan 3,☼ 𓄂 Yasi𓆃 𓃬,@motheroffoolad,اقای کریمی بعدش اون اسامی لیست بله دیدم بی زحمت پخش کنید ما دکمه ی فاک بزنیم بهشون  #مرگ_بر_سه_فاسد_ملا_چپی_مجاهد,@alikarimi_ak8
Jan 3,به ایران بیندیشیم BeIranBiandishim,@BIranBiandishim,با شرف این شیر زن #ایران زمین هست مسئولین فاسد و ضد ایرانی جمهوری اسلامی باید بروند پیش این شیر زن شاید کمی از انسانیت بفهمند,@alikarimi_ak8
Jan 3,Fariba,@Fariba60867811,اگه آدم حسابی و باشرف بودن تو نظام اخوندی نبودن !,@alikarimi_ak8
Jan 4,mahsa,@mahsairani44,"آن هفت درصد که گفتن بله دیده اند 
لطفا نام ببرند آن با شرفها  چه کسانی هستند؟
#مهسا_امینی",@alikarimi_ak8
Jan 4,ATMA,@ATMATUZA,"معمولا ج.ا منتخبین خودش رو از یک فیلتر به نام  رد میکنه و هر کسی بیشتر درصد آلودگی داشت طبق اون سِمت براش تعیین میشه
#مهسا_امینی",@alikarimi_ak8
Jan 4,"AlanB, PhD",@BosxAl,[empty],@alikarimi_ak8
Jan 3,Hossein,@AkkasNabashi,"توی حکومت دینی فقط دو دسته آدم پیشرفت میکنن، دسته‌ی اول آدمای متوهم و احمق، دسته‌ی دوم آدمای ریاکار و فریبکار.

#مهسا_امینی",@alikarimi_ak8
Jan 3,اوبه لاثبروک,@UbbeLothbrok3,اون ۶ درصد کسخلی که زدن «آره» دلیل خودشونو بگن‌,@alikarimi_ak8
Jan 3,کمانگیر,@Kamangir_133,۳ درصدشون اسهال‌طلبن، بقیه‌شون هم کور و کر,@UbbeLothbrok3
